Date,Event Name,Event Region,Event Type,Division,Match Type,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red 1: No Show (1) Disqualified (2),Red 2: No Show (1) Disqualified (2),Red 3: No Show (1) Disqualified (2),Blue 1: No Show (1) Disqualified (2),Blue 2: No Show (1) Disqualified (2),Blue 3: No Show (1) Disqualified (2),Red 1 Surrogate,Red 2 Surrogate,Red 3 Surrogate,Blue 1 Surrogate,Blue 2 Surrogate,Blue 3 Surrogate,Match Saved,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty incurred,Minor Penalty Awarded,Major Penalty Awarded,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty Incurred,Minor Penalty Awarded,Major Penalty Awarded
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,6,2753,9794,0,4991,5233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,7,0,0,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,11,0,0,0,2,2,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,7,6029,9338,0,6284,10367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,5,4,0,0,0,1,1,0,1,0,0,0,0,2,0,0,2,0,3,6,0,0,0,2,2,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,8,5014,10025,0,7393,6417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,9,389,7265,0,7182,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,10,8121,4991,0,8702,10873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,2,2,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,11,3113,8221,0,6700,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,10,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,12,5233,10719,0,10338,4141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,27,0,0,0,4,1,0,1,2,0,0,0,1,0,0,0,3,5,8,0,0,0,0,2,0,0,0,0,2,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,13,10367,389,0,4991,7393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,6,0,0,0,1,2,0,1,0,0,0,0,0,1,0,2,0,0,5,0,0,0,2,3,1,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,14,10025,10873,0,2753,8221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,8,0,0,5,2,1,0,0,0,0,0,0,0,1,1,2,4,4,0,9,0,9,4,3,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,15,10719,5014,0,6029,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,5,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,16,6417,9338,0,7182,4141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,4,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,0,0,0,2,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,17,6284,8702,0,6700,10338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,3,3,0,0,1,0,1,0,0,1,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,18,3113,5233,0,7265,8121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,3,5,0,0,0,2,0,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,19,10873,9338,0,9794,7393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,5,0,2,0,0,0,4,2,1,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,20,8221,7182,0,10338,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,6,3,2,12,1,9,3,3,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,21,4141,7265,0,5014,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,1,0,0,2,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,22,6029,6700,0,10025,5233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,6,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,23,6417,8121,0,6284,389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,1,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,24,2753,10719,0,3113,10367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,3,12,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,25,7182,9794,0,10025,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,1,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,26,5014,8221,0,6284,5233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,16,12,0,8,0,3,0,0,0,0,0,0,1,1,0,0,0,5,4,0,0,0,0,1,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,27,4141,7393,0,2753,8121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,3,0,0,0,2,3,1,1,0,0,0,0,1,0,0,0,4,0,4,1,0,0,2,0,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,28,3113,4991,0,6417,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,1,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,29,10338,10367,0,7265,10873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,5,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,4,3,7,3,0,0,3,0,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,1,30,389,6700,0,10719,9338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,3,5,3,0,1,0,3,1,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,3,11,8221,7393,9794,2753,5233,4991,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5,6,10,0,4,2,0,0,0,15,0,0,0,1,0,0,0,5,5,4,0,0,0,2,1,0,0,0,0,15,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,3,21,6284,6417,8702,6029,7182,8121,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,2,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,3,12,8221,7393,9794,2753,5233,4991,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,2,2,2,2,0,0,0,0,1,0,0,0,4,0,7,2,0,0,4,1,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,3,22,6284,6417,8702,6029,7182,8121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,8,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,3,23,6284,6417,8702,6029,7182,8121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,3,4,0,0,0,3,2,0,0,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,4,1,8221,7393,9794,6284,6417,8702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,6,15,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
2/21/2016,Maryland State Championship - Goddard Division,Maryland,Championship Tournament,2,4,2,8221,7393,9794,6284,6417,8702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,6,4,12,4,5,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,5,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,1,8379,3737,0,6032,7297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,2,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,2,9480,8389,0,4096,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,13,8,0,0,0,0,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,3,6308,5436,0,133,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,4,5897,2875,0,5273,10331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,1,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,5,4410,8664,0,9006,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2,2,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,6,10321,10331,0,10560,9480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,7,7297,4029,0,5897,6308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,3,2,9,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,8,4096,10560,0,4466,5273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,10,0,0,0,2,2,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,9,3565,9006,0,8379,8389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,4,0,4,0,0,7,0,2,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,10,3737,4410,0,2875,5436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,2,0,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,11,10321,8664,0,6032,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,12,9480,2875,0,4466,7297,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3,5,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,5,0,4,0,0,0,2,2,0,0,0,0,2,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,13,10331,6032,0,3565,4410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,14,9006,133,0,10560,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4,10,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,10,9,0,0,0,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,15,5273,8389,0,8664,6308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,16,5897,4096,0,3737,10321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,2,1,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,17,8379,4466,0,5436,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,10,0,0,5,2,2,0,1,0,0,0,0,0,2,0,0,0,6,3,13,0,0,2,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,18,7297,5273,0,10321,9006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,4,4,6,0,0,0,2,1,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,19,6308,8379,0,4096,4410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,0,3,2,2,0,1,2,0,0,0,0,0,0,0,5,3,1,0,1,0,1,0,0,0,0,0,2,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,20,8664,3565,0,10560,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,2,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,21,10331,133,0,3737,8389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,3,0,2,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,22,6032,9480,0,5897,5436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,2,1,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,23,4029,4466,0,10321,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,9,6,0,0,3,2,0,2,0,0,0,0,0,0,0,0,4,0,7,0,0,1,2,1,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,24,6032,9006,0,2875,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,2,0,0,2,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,25,5897,10560,0,8389,4410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,26,133,5273,0,9480,8379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,5,0,0,0,2,2,0,0,0,0,1,0,1,0,0,2,4,4,3,0,0,8,2,1,0,0,1,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,27,8664,5436,0,10331,7297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,10,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,2,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,1,28,3737,9480,0,6308,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,6,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,2,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,3,11,4029,4466,6032,6308,9006,5273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,3,8,0,0,3,2,0,2,0,0,0,0,1,0,0,0,6,0,3,0,0,1,1,2,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,3,12,4029,4466,6032,6308,9006,5273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,3,13,4029,4466,6032,6308,9006,5273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,9,0,0,4,2,0,2,0,0,0,0,1,0,0,1,6,0,2,0,0,0,2,2,0,1,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,3,21,5436,3737,4096,8379,2875,4410,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,5,9,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,5,7,0,2,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,3,22,5436,3737,4096,8379,2875,4410,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,2,3,2,1,2,0,0,0,0,1,0,0,2,4,3,3,0,0,9,2,2,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,3,23,5436,3737,4096,8379,2875,4410,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,3,0,1,0,3,10,3,2,0,1,0,0,1,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,4,1,4029,4466,6032,8379,2875,4410,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,4,11,0,0,4,2,0,2,0,0,0,0,2,0,0,0,4,0,2,0,0,9,2,2,0,0,0,0,0,0
1/25/2016,Andover HS League Championship,Massachusettes,League Championship,1,4,2,4029,4466,6032,8379,2875,4410,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,0,4,5,5,0,2,0,0,1,0,0,0,0,0,0,0,0,4,3,2,0,0,11,0,2,0,0,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,1,8144,10278,0,8532,8644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,6,4,1,0,2,1,0,0,1,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,2,9954,6770,0,7571,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,3,8254,6055,0,9596,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,4,6040,6431,0,8681,839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,32,0,0,0,4,1,0,1,1,0,0,0,1,0,0,0,4,0,2,0,0,0,2,3,0,1,0,0,1,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,5,4319,6770,0,1,10278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,7,0,5,0,0,1,0,0,2,0,0,0,1,0,0,0,4,0,12,0,0,0,2,0,0,0,0,0,2,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,6,7571,8532,0,8254,8681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,5,0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,4,0,0,0,3,1,0,0,0,0,1,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,7,8144,9596,0,9954,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,2,0,0,0,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,8,8644,1,0,839,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,9,6040,4319,0,6055,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,15,0,1,0,2,1,1,1,0,0,0,0,2,0,0,2,0,0,4,8,0,0,2,0,0,1,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,10,6770,6430,0,839,8144,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,6,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,11,8532,3938,0,1,9596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,5,0,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,3,18,0,0,0,2,0,1,1,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,12,8644,6055,0,7571,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,5,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,2,1,0,1,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,13,10278,9954,0,8254,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,11,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,12,0,0,0,4,2,1,1,0,0,2,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,14,8681,8144,0,4319,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,0,4,0,4,0,1,0,0,0,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,15,839,9596,0,10278,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,4,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,16,6430,8532,0,6770,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,3,1,0,1,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,17,6431,8644,0,4319,8254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,27,0,0,0,0,1,0,0,1,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,18,8681,1,0,9954,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,0,5,0,0,0,1,0,0,1,0,0,0,0
2/1/2016,Marlborough HS League Championship,Massachusettes,League Championship,1,1,19,3938,6431,0,6430,10278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
